feature	baseMean	log2FoldChange	stat	pvalue	padj	symbol
COL4A4	1.51780217704117	0.00608285060810635	-0.410812014078443	0.681210383007765	0.826627010222217	COL4A4
CYP51A1P1	7.45967906307732	0.36154851574856	-0.410965457076243	0.681097863904025	0.826627010222217	CYP51A1P1
RPAP1	6.72795772081484	-2.03763033528695	0.410836816477137	0.681192195032659	0.826627010222217	RPAP1
ADAMTS3	3.14984013524575	2.30234858746337	0.410657469099672	0.681323717359098	0.826629919316439	ADAMTS3
WNT9B	2.07966485465869	-0.104327402347798	0.410630022559605	0.681343845816792	0.826629919316439	WNT9B
EXOC4	46.6510300066222	-1.4388460008024	0.410230351324734	0.681636978241676	0.826906024575928	EXOC4
CLDN11	6.0636153975007	-1.3572198177333	0.409962814824647	0.681833225433444	0.826933890803416	CLDN11
MYL12B	25.6536553513269	-1.33980499779394	-0.410100146967699	0.681732484910374	0.826933890803416	MYL12B
TMED2	33.6837434975301	-0.574813099979055	0.409930924534939	0.681856619489958	0.826933890803416	TMED2
PRR13;RP11-793H13.8	5.6085605121102	-1.95074102477867	-0.409831311404468	0.681929695590367	0.826943009053729	PRR13;RP11-793H13.8
PRKAR2B	1.65225084725161	-1.83917980914558	-0.409353880368322	0.682279979961912	0.827288250239312	PRKAR2B
ZNF564;CTD-2192J16.20	2.61558062659297	-2.34957420772204	-0.409205387855255	0.682388940771995	0.827340839955588	ZNF564;CTD-2192J16.20
CD99L2	3.78166485198448	-3.12278890260073	0.408940321243937	0.682583457760281	0.827497139470272	CD99L2
RP11-968A15.8;COPZ1	5.02565262607467	-0.259619375046583	0.408317228806614	0.68304079212658	0.827971992301045	RP11-968A15.8;COPZ1
ZIK1	10.7505261851724	0.466169437141999	0.408185450836834	0.683137528794946	0.828009684656429	ZIK1
DYNLL2	5.09399509921433	-0.239037445426586	-0.407826729761715	0.683400888104289	0.828178139837796	DYNLL2
NATD1	1.61688842250867	0.896301539568945	0.407817286814932	0.683407821275695	0.828178139837796	NATD1
RP11-129M6.1	2.26465701493157	2.49259746683738	-0.407622765481523	0.683550648071295	0.82827164983394	RP11-129M6.1
KRBA1	2.87795749242994	0.0509645703509877	-0.406772272994654	0.68417525297164	0.828869250958919	KRBA1
RP11-166B2.1	2.13333632885763	1.21993628193188	0.406775669343837	0.684172758249889	0.828869250958919	RP11-166B2.1
ARMC10	3.64533763612201	-1.61998175340588	-0.406475509816686	0.684393247854613	0.828894520253296	ARMC10
MTMR6	3.74372133791896	0.634599732608695	-0.406546311421751	0.684341236359302	0.828894520253296	MTMR6
RP11-523L20.2	3.74315883631745	-0.45471373860132	0.406650881437473	0.684264421024538	0.828894520253296	RP11-523L20.2
KIAA1586	12.4004725830653	0.0509645703509879	-0.406232460213912	0.684571805664532	0.828951594187617	KIAA1586
TAB2	99.473648021965	-1.8977368077779	-0.406303164136012	0.68451986079649	0.828951594187617	TAB2
ZDHHC16	4.48035706073871	-1.19331461826589	-0.406022834178555	0.684725822816425	0.829058507295679	ZDHHC16
C11orf73	3.91313361759617	-1.16210317202644	-0.405820343086969	0.684874610205993	0.829159068349976	C11orf73
TAF15;AC015849.13	4.23776374709798	-0.0107739008385047	-0.405719473107443	0.684948732503194	0.829169223780738	TAF15;AC015849.13
AGPAT2	2.65486873425975	-0.48023158821985	0.405616483263408	0.685024415670449	0.829181266602729	AGPAT2
C18orf8	1.80136746551545	-0.104327402347798	-0.405342993605791	0.685225407757993	0.829344971546663	C18orf8
TRIB3	6.66243824939705	0.206256543049773	0.405198585091533	0.685331544961305	0.829393850920263	TRIB3
ENAH	59.7187834380828	-1.7968523731193	0.404917121501713	0.685538432593886	0.829564638213669	ENAH
FAM63B	22.7509214571137	0.0509645703509875	-0.404361436737432	0.685946953596203	0.82958148347675	FAM63B
KHDRBS3	2.87359420113376	-2.90352893628425	-0.404393947427095	0.685923050286363	0.82958148347675	KHDRBS3
LRRC23;DSTNP2	3.36838610012571	0.0509645703509877	0.404426076685126	0.68589942773083	0.82958148347675	LRRC23;DSTNP2
MFN2	15.9323709098245	-1.26889860013649	-0.404492663963906	0.685850471409161	0.82958148347675	MFN2
MTRNR2L12	6.89596207193977	-0.489891474883175	0.404468487015156	0.685868246641159	0.82958148347675	MTRNR2L12
TPR	125.036581248968	-1.43781082274017	-0.404652834402366	0.685732716246003	0.82958148347675	TPR
C14orf119	11.5681888434404	-1.793235316072	-0.403556569232206	0.686538828239226	0.829899451788174	C14orf119
CARD10	2.09649707096664	-1.95808005168485	0.40373520804213	0.686407446176188	0.829899451788174	CARD10
FGFR1OP	10.620656056403	-1.66995585170219	-0.40382728232509	0.686339732736749	0.829899451788174	FGFR1OP
NPIPB6	2.08564658647191	-0.258363716010572	0.403609845038824	0.686499644914634	0.829899451788174	NPIPB6
ZMYM3	12.5044612704316	-1.78463470370155	-0.403653503378022	0.686467535679295	0.829899451788174	ZMYM3
FAM73B	2.63021894697879	-0.540789810731031	-0.403195609412393	0.686804329385416	0.83014084044343	FAM73B
LINC01002	1.6756035373505	1.36430743436806	0.402962730012078	0.686975642499953	0.830268348614967	LINC01002
HDAC7	6.38467387672856	0.0509645703509877	0.402645795690914	0.687208814777839	0.830470587239669	HDAC7
KCNH5	3.93220840276609	0.0869095904915225	-0.402506624018633	0.687311214404609	0.830485831092629	KCNH5
ZNF594	10.5032133304167	1.35369473763793	-0.402449691526436	0.687353105803635	0.830485831092629	ZNF594
GLRX3	5.33189839069365	0.140511768362051	-0.401939732629201	0.687728380572214	0.830859667899426	GLRX3
ZSCAN5A	5.06606876659817	-1.89184715622133	0.400778471629431	0.688583230386945	0.831812762698805	ZSCAN5A
PCBP3	1.73485226483371	2.84941811778179	-0.400438869015474	0.688833300452677	0.832035167280482	PCBP3
GIGYF2	45.1467962326076	-0.516382643927795	-0.400324460698622	0.688917553916682	0.832057260159425	GIGYF2
GPR89A	4.61023826273877	0.0509645703509878	-0.400117118065924	0.689070256626949	0.832162012167768	GPR89A
PABPC1L	3.85561823143672	-2.65509839340179	0.399771891422741	0.689324535598588	0.8323097245181	PABPC1L
PLEKHA3	3.13767260902151	-1.98536449085876	0.399788402972584	0.689312373107792	0.8323097245181	PLEKHA3
ZNF839	7.78316592712139	-0.259619375046583	0.399624045897183	0.689433442934995	0.832361547586335	ZNF839
MTRF1	4.32959535280841	0.0509645703509879	0.39929243975303	0.689677737114192	0.832576799306959	MTRF1
AUH	23.9873778891159	-0.259619375046583	-0.399161635983412	0.689774109122691	0.832591632964006	AUH
PTS	4.94671290607451	-0.677508477390053	0.399096588994383	0.689822035524562	0.832591632964006	PTS
ERI1	12.2250470510178	0.0509645703509878	-0.39863252382304	0.6901639932674	0.832786948930388	ERI1
IPPK	4.71514088178696	-0.259619375046583	-0.398608195405996	0.690181922000815	0.832786948930388	IPPK
RP11-418J17.1	4.01900379127394	0.206256543049773	0.398767426538535	0.690064580385255	0.832786948930388	RP11-418J17.1
STOML2	28.0970324044439	-0.83114768641039	-0.398400683404618	0.69033485423779	0.832891807877138	STOML2
PCBD2	13.2892468982489	2.75551438658767	0.398125532073085	0.690537654818668	0.833056260865553	PCBD2
TPM2	11.6999691455008	-0.419599898341502	-0.398036549864988	0.690603244004367	0.833056260865553	TPM2
TADA2A	6.25814854772788	0.0509645703509879	-0.397880519204936	0.690718260513487	0.833115331623363	TADA2A
SLC25A26	5.59210654742346	3.15066992383837	-0.397001066540773	0.691366674116973	0.83381769072679	SLC25A26
SERAC1	7.01993428793502	-0.608250629664703	0.396843442306487	0.691482913178414	0.833878151704829	SERAC1
RP11-467L13.7	2.72423912814258	-0.164032347138209	-0.396601406487161	0.69166141521904	0.834013678574991	RP11-467L13.7
HINFP	5.33952885292647	-0.717807324194375	-0.396412117089765	0.691801028578955	0.834102291578564	HINFP
SEC61A2	6.1004880255751	3.36746911442475	-0.396196480589304	0.691960087422496	0.834214330760524	SEC61A2
DMTF1	22.1079672006545	0.361548515748559	-0.395728971372788	0.692304980504753	0.83447061864185	DMTF1
NOMO3	15.9191696573909	0.206256543049773	0.39575313566252	0.692287152347617	0.83447061864185	NOMO3
DNAJC10	54.7869288892908	-0.47926018440791	-0.395399560621403	0.692548033268805	0.834683823012871	DNAJC10
KLHL15	1.80491044906099	-5.3468399435008	-0.395229916118788	0.692673216293201	0.834754939363948	KLHL15
CLK1	15.1721706223434	0.050964570350988	0.394543326025601	0.693179946315389	0.835206021857132	CLK1
RASGEF1B	9.01785343445569	-0.110691921706939	0.394581829616787	0.693151525541638	0.835206021857132	RASGEF1B
ZNF454	3.49690388379948	1.67220024483082	0.394436402533321	0.693258872344522	0.835221338658433	ZNF454
POLR2C	1.7068939269835	1.16535748621677	-0.394104259985299	0.693504066001436	0.835436948576269	POLR2C
MTCH2	28.0625002779363	1.7669961324351	0.393695071264298	0.693806180668729	0.835721081260059	MTCH2
RP11-15J10.1	3.48433850313259	-0.259619375046583	0.393315795586843	0.694086253225531	0.835978611494972	RP11-15J10.1
AC009487.6	17.1768090945879	3.01331473459781	-0.393106112489084	0.694241109674371	0.83606352639126	AC009487.6
ARL4D	2.96539087714507	-0.872140563443529	0.392892725573889	0.694398714594368	0.83606352639126	ARL4D
SMURF2	10.5125391622222	2.19823699304898	0.392884759835085	0.694404598245798	0.83606352639126	SMURF2
ZC3H3	5.07358704558222	0.206256543049774	0.39286136565369	0.694421877754973	0.83606352639126	ZC3H3
CCZ1	4.4782410345386	0.440228866175874	-0.392504259601612	0.694685664646871	0.836190033867408	CCZ1
SLC20A1	10.3065553828973	0.0509645703509878	-0.392470295823295	0.694710754917053	0.836190033867408	SLC20A1
UHRF1BP1	8.18510577748615	0.050964570350988	-0.392449896396279	0.694725824871605	0.836190033867408	UHRF1BP1
RWDD1	37.8699442399914	0.282991298707829	-0.392100022866261	0.694984310621796	0.836421342828292	RWDD1
ORC5	13.3903829170195	0.914704669778089	-0.391998160279506	0.695059573130483	0.836432117484059	ORC5
GCDH	2.53146450767884	0.0305170975816655	-0.391729110649876	0.695258378429673	0.83651174985806	GCDH
KIAA2013	2.28894381281439	-0.163908850831386	0.391762863722171	0.695233436566786	0.83651174985806	KIAA2013
CCDC88C	16.95187797308	-0.104327402347798	0.39107456408329	0.695742121376603	0.83692129938037	CCDC88C
NCOR1	68.4718260291043	0.0509645703509877	0.39099921346993	0.695797817234972	0.83692129938037	NCOR1
RBM34;ARID4B	17.3635377883711	-0.929972589039585	0.391131882396206	0.695699755300442	0.83692129938037	RBM34;ARID4B
CDS2	21.6938223925586	1.22800605470238	0.390696862196118	0.696021318494507	0.837110308113054	CDS2
ALG13	72.2322521060853	0.0509645703509885	-0.389881245591205	0.696624362546452	0.837163003570803	ALG13
ENPP7P1	6.92175485904728	0.330267081036672	0.390140990094023	0.69643229391275	0.837163003570803	ENPP7P1
FKBP15	8.56819087605157	0.203937891651938	0.390491286757	0.696173297113625	0.837163003570803	FKBP15
SLAIN2	13.7109031822352	2.45043671786785	-0.389829751324578	0.696662442403894	0.837163003570803	SLAIN2
SLC39A6	13.5585311456778	0.050964570350988	0.390198372288296	0.696389865149615	0.837163003570803	SLC39A6
TCEA2	1.68239421265924	0.597003405031182	-0.389923189474849	0.696593345733869	0.837163003570803	TCEA2
TUBGCP5	5.88066761519666	-1.52945571662868	-0.39000597512498	0.696532128594941	0.837163003570803	TUBGCP5
URGCP-MRPS24;MRPS24	1.57962352211497	1.73956673537288	-0.390153017478442	0.696423400708748	0.837163003570803	URGCP-MRPS24;MRPS24
WASF1	11.9157281301797	0.050964570350988	-0.3900686524364	0.696485782195039	0.837163003570803	WASF1
AC073343.13	2.31655999448413	2.04307781405855	-0.38973143455079	0.696735149489472	0.837165818890408	AC073343.13
ADGRL2;RP5-837I24.1	1.78741885636319	-2.1836664408901	-0.389633622761945	0.696807485893832	0.837165818890408	ADGRL2;RP5-837I24.1
ZNF282	21.3521183024436	0.457419021142784	0.389557357967265	0.696863889198453	0.837165818890408	ZNF282
RAP1GAP	1.52083510705543	-0.228381177981769	0.389261605685043	0.697082635144247	0.837291429185691	RAP1GAP
RRP1	9.28621619567835	-0.398285568283844	0.389236501281213	0.697101204162686	0.837291429185691	RRP1
VHL	4.53756172302276	-0.0776001158600163	-0.389128932734859	0.697180771632465	0.837307269672656	VHL
DGKD	11.1101684742934	0.050964570350988	0.388863314597548	0.69737726120346	0.83738379560404	DGKD
RP5-908M14.9	1.57615194699209	-1.43466958493296	-0.388867613269589	0.697374081122613	0.83738379560404	RP5-908M14.9
FTSJ1	7.50743045332573	0.0509645703509878	-0.388284333164615	0.697805629887796	0.837738670924589	FTSJ1
SGOL2	33.4252027580845	0.0195544032073384	-0.388305760059033	0.697789775139901	0.837738670924589	SGOL2
RNF123	11.5658520418053	0.548245114162676	-0.388113826875954	0.697931800059288	0.837810404068125	RNF123
POTEJ	3.60274897955209	0.0509645703509878	0.387909351843637	0.698083117218439	0.837912307602377	POTEJ
RCOR1	13.9100997768202	0.260412431826778	0.387465690992222	0.698411479742933	0.838146932306856	RCOR1
URM1	2.66304475966902	0.220488694291461	-0.387481293442834	0.698399931090172	0.838146932306856	URM1
FBXO10;RP11-613M10.8	4.06233216765684	1.51213113558109	0.386960154023922	0.69878570686171	0.838516258214766	FBXO10;RP11-613M10.8
ZNF780B	4.94417625191025	0.0509645703509878	0.386650669059316	0.699014841310085	0.83871142473941	ZNF780B
CTD-3006G17.2	29.3904403417838	2.22169065360896	0.386486340413968	0.699136517021147	0.838777632271709	CTD-3006G17.2
MRPL17	15.4312065948391	-0.104327402347798	0.38574070278402	0.699688714941464	0.839330213828956	MRPL17
NDUFB6	3.17158172000468	0.0670967101550656	-0.385613574777906	0.699782878167172	0.839330213828956	NDUFB6
TMEM181	11.5725133781144	0.0509645703509877	-0.385594884198159	0.699796722597046	0.839330213828956	TMEM181
AP4B1	8.35786991366761	-1.3850362697085	0.385485784338251	0.69987753670721	0.839347332955385	AP4B1
MTERF1	8.84434989066544	-0.239850390690366	0.385349111740652	0.699978779711403	0.839388946409321	MTERF1
HOXA-AS2	2.78660038924861	-0.104327402347798	0.385022727458066	0.700220577070274	0.839519281357707	HOXA-AS2
ZNF346	12.9080699334323	-0.259619375046584	0.385066029361338	0.700188495695067	0.839519281357707	ZNF346
BNIP3	19.0958130011885	-0.515670430205486	-0.384811610003332	0.700376996752948	0.839540376137149	BNIP3
MT-ND2	12.4631661399061	-1.35686220443714	-0.384838592059088	0.700357004686614	0.839540376137149	MT-ND2
ZNF518A	19.7181505772155	-0.1613393621227	0.384729494854871	0.700437840373185	0.839540376137149	ZNF518A
LHFPL2	26.7950196830225	0.0574871433788287	-0.38456019838968	0.700563287482156	0.83961095565795	LHFPL2
RAP1GDS1	34.2312004984279	-0.121293229730786	0.38443135646513	0.70065876362539	0.839645605583381	RAP1GDS1
CCDC126	5.38171173657997	1.59387369801054	0.383733037634885	0.701176323303399	0.84018601141342	CCDC126
RP1-184J9.2;LUZP1	2.0063255950947	1.32712465462189	0.383614413496737	0.701264255486831	0.840211561427706	RP1-184J9.2;LUZP1
LRRC19	3.52106314333022	-0.227069910629099	0.383057409588683	0.701677197707624	0.84062647657745	LRRC19
EIF2D	29.2578945917216	0.665996789888569	0.38250431158514	0.702087331426563	0.841037948586388	EIF2D
PPME1	33.5626096248914	-0.217226973878433	-0.381814165231285	0.702599211041744	0.841491307261731	PPME1
RP5-972B16.2;TSPAN7	2.67102455327264	-0.207082001532438	0.381838550046939	0.702581122592107	0.841491307261731	RP5-972B16.2;TSPAN7
GTF2F1	16.9314304255424	1.82025731048846	0.38167727535201	0.702700757920437	0.841533025767435	GTF2F1
ADO	1.63015252393224	-1.24500384643091	0.381278327977633	0.702996733070854	0.84162489729426	ADO
APOBEC3D	1.54589118133666	-0.886236083116642	-0.380974922118317	0.703221857050439	0.84162489729426	APOBEC3D
BMF	2.61445096997456	-0.0889291480989453	-0.380747248370339	0.70339080568592	0.84162489729426	BMF
CLPX	11.3296051867872	0.504917051940574	-0.380828748737947	0.703330325462379	0.84162489729426	CLPX
IFNGR2	8.64112729953685	0.0509645703509878	0.381483921641529	0.702844199519589	0.84162489729426	IFNGR2
LA16c-306E5.2;ZNF174	2.15189293735731	1.36750383155006	-0.380913216734208	0.703267644986197	0.84162489729426	LA16c-306E5.2;ZNF174
PCNXL4	38.0185709896469	-3.4296359934878	0.380647032614768	0.703465176896183	0.84162489729426	PCNXL4
PRKAB2	11.495654273609	-1.60532640085162	0.381075785337804	0.703147014706265	0.84162489729426	PRKAB2
PROSER3	7.45815348843298	3.60043399854582	0.381216910844954	0.703042301840407	0.84162489729426	PROSER3
TCF7	1.63723426890872	2.24959737310402	0.38061938973311	0.703485691480778	0.84162489729426	TCF7
TPCN2	2.47197083936354	0.419522688250146	-0.380584736018658	0.703511409312722	0.84162489729426	TPCN2
CDH8	7.38410590372795	0.361548515748559	0.380460096701022	0.703603911667343	0.841647530757932	CDH8
TIA1	6.49637911313114	1.64928630834634	-0.380379438769485	0.703663775120751	0.841647530757932	TIA1
PANK4	4.74868486236306	0.251432906006162	0.379722590592199	0.704151349158921	0.84207101993654	PANK4
ZNF544;CTD-3138B18.4	11.4219678132438	0.206256543049773	-0.379764715542933	0.704120076436	0.84207101993654	ZNF544;CTD-3138B18.4
RPS9	28.9912363149785	1.3140558078565	0.379438028232852	0.7043626156775	0.842243817817422	RPS9
INTS3	8.60132981278019	0.206256543049774	-0.379297573001263	0.704466901714979	0.84228867281827	INTS3
ZRSR2	5.81636641557142	0.0509645703509879	0.379107573908614	0.704607982214609	0.842377508070807	ZRSR2
CNNM3	1.63841826711727	1.12057244032648	0.378787869565686	0.704845396011271	0.84256421256318	CNNM3
RP11-302B13.5;ARF3	2.20774587700023	0.206256543049774	0.378717383144755	0.704897743394581	0.84256421256318	RP11-302B13.5;ARF3
IDH1	66.3117747364574	4.26193314852147	-0.378547235331566	0.705024110977192	0.842635411774332	IDH1
NUP88	8.44730739924475	-0.104327402347798	-0.378125511308392	0.705337357521475	0.842770240387978	NUP88
STK19	7.52494223425303	1.52937250434365	0.378129285084146	0.705334554229284	0.842770240387978	STK19
TATDN2;RP11-438J1.1	1.8359726683253	0.108509135588587	0.378261883213748	0.705236058255812	0.842770240387978	TATDN2;RP11-438J1.1
GTF2H2	3.23512981754075	2.43500379094989	-0.377818221153529	0.705565636782663	0.842890820573878	GTF2H2
HADHB	9.49339525197098	0.206256543049773	-0.377770618048887	0.705601002478926	0.842890820573878	HADHB
SFXN4	1.58748472137271	0.206256543049773	0.377719823470633	0.705638739912807	0.842890820573878	SFXN4
KDELR1	2.67219548003324	1.75397149932958	0.377273496883289	0.705970365876586	0.843047448183968	KDELR1
MEX3A	6.48213665498101	0.331761026572524	-0.377303638888464	0.705947968249148	0.843047448183968	MEX3A
PMPCB	10.4085028912462	1.43420166578868	-0.377339485043041	0.705921332369555	0.843047448183968	PMPCB
PLIN2	21.5381726814916	2.56651901382126	0.376770973507016	0.7063438135565	0.843413561548816	PLIN2
SLC2A3	62.1472176559803	0.486693198306248	-0.376534161571792	0.706519823654942	0.843543876534164	SLC2A3
ABCC10	6.37788676166553	0.361548515748559	-0.376147456659035	0.706807275210188	0.843547293417544	ABCC10
CTD-2373J6.2	1.5560320852167	0.0509645703509879	-0.376105825948419	0.70683822329611	0.843547293417544	CTD-2373J6.2
EMC6	2.3716398072005	0.367349229132038	-0.376313239612904	0.70668403770439	0.843547293417544	EMC6
